"order_item_id","order_id","product_id","quantity","unit_price","subtotal"
"ORDITEM_ORD_001337_1","ORD_001337","PROD_000431","1","925,52","925,52"
"ORDITEM_ORD_001338_0","ORD_001338","PROD_000114","3","250,48","751,44"
"ORDITEM_ORD_001338_1","ORD_001338","PROD_000374","1","878,41","878,41"
"ORDITEM_ORD_001338_2","ORD_001338","PROD_000148","1","147,92","147,92"
"ORDITEM_ORD_001338_3","ORD_001338","PROD_000248","1","820,45","820,45"
"ORDITEM_ORD_001339_0","ORD_001339","PROD_000310","1","900,89","900,89"
"ORDITEM_ORD_001339_1","ORD_001339","PROD_000216","1","44,55","44,55"
"ORDITEM_ORD_001339_2","ORD_001339","PROD_000219","3","790,65","2371,96"
"ORDITEM_ORD_001339_3","ORD_001339","PROD_000290","2","702,53","1405,06"
"ORDITEM_ORD_001340_0","ORD_001340","PROD_000418","1","53,92","53,92"
"ORDITEM_ORD_001340_1","ORD_001340","PROD_000470","3","578,52","1735,56"
"ORDITEM_ORD_001340_2","ORD_001340","PROD_000351","2","156,28","312,56"
"ORDITEM_ORD_001341_0","ORD_001341","PROD_000018","3","644,89","1934,67"
"ORDITEM_ORD_001341_1","ORD_001341","PROD_000426","2","81,87","163,74"
"ORDITEM_ORD_001341_2","ORD_001341","PROD_000199","2","514,99","1029,97"
"ORDITEM_ORD_001342_0","ORD_001342","PROD_000384","2","491,43","982,85"
"ORDITEM_ORD_001342_1","ORD_001342","PROD_000220","3","306,18","918,54"
"ORDITEM_ORD_001342_2","ORD_001342","PROD_000390","3","895,51","2686,54"
"ORDITEM_ORD_001342_3","ORD_001342","PROD_000192","3","213,59","640,77"
"ORDITEM_ORD_001343_0","ORD_001343","PROD_000144","1","713,88","713,88"
"ORDITEM_ORD_001343_1","ORD_001343","PROD_000069","2","999,12","1998,24"
"ORDITEM_ORD_001343_2","ORD_001343","PROD_000356","1","375,12","375,12"
"ORDITEM_ORD_001343_3","ORD_001343","PROD_000254","3","909,18","2727,55"
"ORDITEM_ORD_001344_0","ORD_001344","PROD_000100","3","875,19","2625,56"
"ORDITEM_ORD_001344_1","ORD_001344","PROD_000168","2","566,65","1133,31"
"ORDITEM_ORD_001344_2","ORD_001344","PROD_000049","3","928,26","2784,78"
"ORDITEM_ORD_001344_3","ORD_001344","PROD_000417","2","612,39","1224,77"
"ORDITEM_ORD_001345_0","ORD_001345","PROD_000423","1","447,78","447,78"
"ORDITEM_ORD_001346_0","ORD_001346","PROD_000290","2","812,44","1624,87"
"ORDITEM_ORD_001346_1","ORD_001346","PROD_000092","3","425,85","1277,54"
"ORDITEM_ORD_001346_2","ORD_001346","PROD_000265","1","741,65","741,65"
"ORDITEM_ORD_001347_0","ORD_001347","PROD_000340","1","579,06","579,06"
"ORDITEM_ORD_001347_1","ORD_001347","PROD_000120","1","31,81","31,81"
"ORDITEM_ORD_001347_2","ORD_001347","PROD_000382","1","24,88","24,88"
"ORDITEM_ORD_001348_0","ORD_001348","PROD_000358","3","109,77","329,32"
"ORDITEM_ORD_001348_1","ORD_001348","PROD_000059","2","788,19","1576,38"
"ORDITEM_ORD_001349_0","ORD_001349","PROD_000070","3","381,23","1143,70"
"ORDITEM_ORD_001350_0","ORD_001350","PROD_000111","2","84,18","168,35"
"ORDITEM_ORD_001350_1","ORD_001350","PROD_000375","3","84,00","252,01"
"ORDITEM_ORD_001351_0","ORD_001351","PROD_000445","1","573,71","573,71"
"ORDITEM_ORD_001351_1","ORD_001351","PROD_000443","3","542,32","1626,96"
"ORDITEM_ORD_001351_2","ORD_001351","PROD_000007","1","285,74","285,74"
"ORDITEM_ORD_001352_0","ORD_001352","PROD_000052","1","54,92","54,92"
"ORDITEM_ORD_001352_1","ORD_001352","PROD_000178","2","468,44","936,88"
"ORDITEM_ORD_001353_0","ORD_001353","PROD_000271","3","643,21","1929,62"
"ORDITEM_ORD_001353_1","ORD_001353","PROD_000072","3","193,75","581,24"
"ORDITEM_ORD_001353_2","ORD_001353","PROD_000155","3","834,93","2504,78"
"ORDITEM_ORD_001353_3","ORD_001353","PROD_000009","2","538,44","1076,87"
"ORDITEM_ORD_001354_0","ORD_001354","PROD_000190","3","957,46","2872,39"
"ORDITEM_ORD_001354_1","ORD_001354","PROD_000471","2","490,89","981,77"
"ORDITEM_ORD_001355_0","ORD_001355","PROD_000024","3","959,89","2879,66"
"ORDITEM_ORD_001355_1","ORD_001355","PROD_000289","3","891,39","2674,17"
"ORDITEM_ORD_001355_2","ORD_001355","PROD_000327","1","572,96","572,96"
"ORDITEM_ORD_001355_3","ORD_001355","PROD_000255","1","899,46","899,46"
"ORDITEM_ORD_001356_0","ORD_001356","PROD_000317","1","626,38","626,38"
"ORDITEM_ORD_001356_1","ORD_001356","PROD_000019","2","180,64","361,28"
"ORDITEM_ORD_001356_2","ORD_001356","PROD_000490","3","690,65","2071,96"
"ORDITEM_ORD_001357_0","ORD_001357","PROD_000404","1","589,24","589,24"
"ORDITEM_ORD_001357_1","ORD_001357","PROD_000160","1","995,92","995,92"
"ORDITEM_ORD_001357_2","ORD_001357","PROD_000019","1","674,22","674,22"
"ORDITEM_ORD_001357_3","ORD_001357","PROD_000058","3","820,82","2462,46"
"ORDITEM_ORD_001358_0","ORD_001358","PROD_000168","3","799,31","2397,92"
"ORDITEM_ORD_001358_1","ORD_001358","PROD_000018","3","59,70","179,11"
"ORDITEM_ORD_001358_2","ORD_001358","PROD_000433","2","934,50","1869,00"
"ORDITEM_ORD_001359_0","ORD_001359","PROD_000183","1","645,99","645,99"
"ORDITEM_ORD_001360_0","ORD_001360","PROD_000272","3","104,74","314,23"
"ORDITEM_ORD_001361_0","ORD_001361","PROD_000085","1","791,46","791,46"
"ORDITEM_ORD_001362_0","ORD_001362","PROD_000453","1","437,30","437,30"
"ORDITEM_ORD_001363_0","ORD_001363","PROD_000121","1","52,49","52,49"
"ORDITEM_ORD_001363_1","ORD_001363","PROD_000170","3","43,14","129,43"
"ORDITEM_ORD_001363_2","ORD_001363","PROD_000388","3","363,13","1089,39"
"ORDITEM_ORD_001363_3","ORD_001363","PROD_000159","2","397,86","795,72"
"ORDITEM_ORD_001364_0","ORD_001364","PROD_000476","3","535,85","1607,56"
"ORDITEM_ORD_001365_0","ORD_001365","PROD_000148","3","341,40","1024,21"
"ORDITEM_ORD_001366_0","ORD_001366","PROD_000464","3","99,23","297,68"
"ORDITEM_ORD_001366_1","ORD_001366","PROD_000205","1","306,53","306,53"
"ORDITEM_ORD_001366_2","ORD_001366","PROD_000016","2","302,36","604,72"
"ORDITEM_ORD_001366_3","ORD_001366","PROD_000192","1","76,02","76,02"
"ORDITEM_ORD_001367_0","ORD_001367","PROD_000090","3","172,20","516,59"
"ORDITEM_ORD_001367_1","ORD_001367","PROD_000444","1","38,47","38,47"
"ORDITEM_ORD_001367_2","ORD_001367","PROD_000488","2","460,49","920,98"
"ORDITEM_ORD_001367_3","ORD_001367","PROD_000003","1","746,66","746,66"
"ORDITEM_ORD_001368_0","ORD_001368","PROD_000277","2","936,83","1873,65"
"ORDITEM_ORD_001368_1","ORD_001368","PROD_000402","1","330,79","330,79"
"ORDITEM_ORD_001368_2","ORD_001368","PROD_000463","1","852,56","852,56"
"ORDITEM_ORD_001368_3","ORD_001368","PROD_000404","3","210,00","630,01"
"ORDITEM_ORD_001369_0","ORD_001369","PROD_000101","1","626,41","626,41"
"ORDITEM_ORD_001369_1","ORD_001369","PROD_000454","1","738,33","738,33"
"ORDITEM_ORD_001369_2","ORD_001369","PROD_000485","3","105,60","316,80"
"ORDITEM_ORD_001369_3","ORD_001369","PROD_000011","1","98,44","98,44"
"ORDITEM_ORD_001370_0","ORD_001370","PROD_000235","3","259,47","778,41"
"ORDITEM_ORD_001370_1","ORD_001370","PROD_000012","1","498,82","498,82"
"ORDITEM_ORD_001370_2","ORD_001370","PROD_000321","1","842,50","842,50"
"ORDITEM_ORD_001370_3","ORD_001370","PROD_000289","1","829,25","829,25"
"ORDITEM_ORD_001371_0","ORD_001371","PROD_000233","1","652,54","652,54"
"ORDITEM_ORD_001371_1","ORD_001371","PROD_000363","3","928,42","2785,27"
"ORDITEM_ORD_001372_0","ORD_001372","PROD_000479","2","568,77","1137,55"
"ORDITEM_ORD_001372_1","ORD_001372","PROD_000375","2","681,63","1363,26"
"ORDITEM_ORD_001373_0","ORD_001373","PROD_000041","1","436,99","436,99"
"ORDITEM_ORD_001373_1","ORD_001373","PROD_000284","1","650,89","650,89"
"ORDITEM_ORD_001373_2","ORD_001373","PROD_000323","1","469,14","469,14"
"ORDITEM_ORD_001374_0","ORD_001374","PROD_000050","1","512,08","512,08"
"ORDITEM_ORD_001374_1","ORD_001374","PROD_000045","2","427,83","855,66"
"ORDITEM_ORD_001375_0","ORD_001375","PROD_000369","1","797,98","797,98"
"ORDITEM_ORD_001376_0","ORD_001376","PROD_000348","3","145,38","436,15"
"ORDITEM_ORD_001376_1","ORD_001376","PROD_000329","2","930,42","1860,84"
"ORDITEM_ORD_001377_0","ORD_001377","PROD_000220","3","307,54","922,61"
"ORDITEM_ORD_001377_1","ORD_001377","PROD_000245","1","730,64","730,64"
"ORDITEM_ORD_001377_2","ORD_001377","PROD_000028","1","378,37","378,37"
"ORDITEM_ORD_001378_0","ORD_001378","PROD_000312","2","421,10","842,19"
"ORDITEM_ORD_001378_1","ORD_001378","PROD_000305","3","493,70","1481,09"
"ORDITEM_ORD_001379_0","ORD_001379","PROD_000108","3","122,20","366,60"
"ORDITEM_ORD_001380_0","ORD_001380","PROD_000470","2","549,68","1099,36"
"ORDITEM_ORD_001380_1","ORD_001380","PROD_000411","2","158,23","316,45"
"ORDITEM_ORD_001380_2","ORD_001380","PROD_000459","3","199,76","599,29"
"ORDITEM_ORD_001381_0","ORD_001381","PROD_000340","1","160,24","160,24"
"ORDITEM_ORD_001382_0","ORD_001382","PROD_000064","3","665,03","1995,10"
"ORDITEM_ORD_001383_0","ORD_001383","PROD_000321","2","486,61","973,21"
"ORDITEM_ORD_001383_1","ORD_001383","PROD_000265","1","966,56","966,56"
"ORDITEM_ORD_001383_2","ORD_001383","PROD_000421","1","338,36","338,36"
"ORDITEM_ORD_001384_0","ORD_001384","PROD_000129","1","943,85","943,85"
"ORDITEM_ORD_001384_1","ORD_001384","PROD_000384","2","892,34","1784,68"
"ORDITEM_ORD_001384_2","ORD_001384","PROD_000012","3","257,46","772,38"
"ORDITEM_ORD_001384_3","ORD_001384","PROD_000052","2","210,00","419,99"
"ORDITEM_ORD_001385_0","ORD_001385","PROD_000111","3","344,16","1032,48"
"ORDITEM_ORD_001385_1","ORD_001385","PROD_000165","3","460,63","1381,88"
"ORDITEM_ORD_001385_2","ORD_001385","PROD_000449","1","940,56","940,56"
"ORDITEM_ORD_001386_0","ORD_001386","PROD_000350","3","579,44","1738,33"
"ORDITEM_ORD_001387_0","ORD_001387","PROD_000084","3","706,57","2119,72"
"ORDITEM_ORD_001387_1","ORD_001387","PROD_000139","2","716,46","1432,93"
"ORDITEM_ORD_001387_2","ORD_001387","PROD_000373","2","414,45","828,91"
"ORDITEM_ORD_001387_3","ORD_001387","PROD_000164","2","731,49","1462,99"
"ORDITEM_ORD_001388_0","ORD_001388","PROD_000038","3","782,27","2346,80"
"ORDITEM_ORD_001388_1","ORD_001388","PROD_000026","2","897,25","1794,50"
"ORDITEM_ORD_001389_0","ORD_001389","PROD_000021","1","494,98","494,98"
"ORDITEM_ORD_001389_1","ORD_001389","PROD_000119","3","490,71","1472,12"
"ORDITEM_ORD_001390_0","ORD_001390","PROD_000216","1","192,55","192,55"
"ORDITEM_ORD_001390_1","ORD_001390","PROD_000046","1","977,36","977,36"
"ORDITEM_ORD_001391_0","ORD_001391","PROD_000084","3","952,20","2856,59"
"ORDITEM_ORD_001392_0","ORD_001392","PROD_000342","1","64,64","64,64"
"ORDITEM_ORD_001392_1","ORD_001392","PROD_000373","2","442,92","885,84"
"ORDITEM_ORD_001392_2","ORD_001392","PROD_000283","2","321,57","643,14"
"ORDITEM_ORD_001393_0","ORD_001393","PROD_000119","3","808,81","2426,44"
"ORDITEM_ORD_001393_1","ORD_001393","PROD_000330","3","310,48","931,45"
"ORDITEM_ORD_001393_2","ORD_001393","PROD_000498","2","564,60","1129,20"
"ORDITEM_ORD_001394_0","ORD_001394","PROD_000076","2","577,53","1155,05"
"ORDITEM_ORD_001394_1","ORD_001394","PROD_000034","1","569,43","569,43"
"ORDITEM_ORD_001394_2","ORD_001394","PROD_000171","1","76,37","76,37"
"ORDITEM_ORD_001394_3","ORD_001394","PROD_000466","1","766,05","766,05"
"ORDITEM_ORD_001395_0","ORD_001395","PROD_000445","3","292,67","878,00"
"ORDITEM_ORD_001395_1","ORD_001395","PROD_000144","1","612,22","612,22"
"ORDITEM_ORD_001396_0","ORD_001396","PROD_000089","1","802,67","802,67"
"ORDITEM_ORD_001396_1","ORD_001396","PROD_000490","3","37,95","113,84"
"ORDITEM_ORD_001396_2","ORD_001396","PROD_000182","2","481,47","962,93"
"ORDITEM_ORD_001397_0","ORD_001397","PROD_000254","2","734,85","1469,69"
"ORDITEM_ORD_001398_0","ORD_001398","PROD_000190","2","665,49","1330,97"
"ORDITEM_ORD_001398_1","ORD_001398","PROD_000445","3","271,68","815,05"
"ORDITEM_ORD_001399_0","ORD_001399","PROD_000314","3","177,32","531,97"
"ORDITEM_ORD_001399_1","ORD_001399","PROD_000159","3","745,60","2236,79"
"ORDITEM_ORD_001400_0","ORD_001400","PROD_000069","3","823,91","2471,72"
"ORDITEM_ORD_001400_1","ORD_001400","PROD_000133","2","54,46","108,92"
"ORDITEM_ORD_001400_2","ORD_001400","PROD_000006","1","692,40","692,40"
"ORDITEM_ORD_001401_0","ORD_001401","PROD_000172","2","465,36","930,71"
"ORDITEM_ORD_001401_1","ORD_001401","PROD_000278","1","61,21","61,21"
"ORDITEM_ORD_001402_0","ORD_001402","PROD_000245","2","120,69","241,39"
"ORDITEM_ORD_001402_1","ORD_001402","PROD_000360","2","598,63","1197,27"
"ORDITEM_ORD_001402_2","ORD_001402","PROD_000295","2","514,68","1029,37"
"ORDITEM_ORD_001403_0","ORD_001403","PROD_000140","2","843,12","1686,25"
"ORDITEM_ORD_001404_0","ORD_001404","PROD_000292","1","391,95","391,95"
"ORDITEM_ORD_001404_1","ORD_001404","PROD_000328","2","977,76","1955,52"
"ORDITEM_ORD_001404_2","ORD_001404","PROD_000199","2","770,70","1541,41"
"ORDITEM_ORD_001404_3","ORD_001404","PROD_000193","3","672,36","2017,08"
"ORDITEM_ORD_001405_0","ORD_001405","PROD_000364","1","774,14","774,14"
"ORDITEM_ORD_001405_1","ORD_001405","PROD_000208","3","455,67","1367,00"
"ORDITEM_ORD_001405_2","ORD_001405","PROD_000435","3","995,83","2987,50"
"ORDITEM_ORD_001406_0","ORD_001406","PROD_000162","3","586,28","1758,83"
"ORDITEM_ORD_001406_1","ORD_001406","PROD_000407","2","529,97","1059,94"
"ORDITEM_ORD_001406_2","ORD_001406","PROD_000316","3","197,71","593,13"
"ORDITEM_ORD_001406_3","ORD_001406","PROD_000375","1","676,69","676,69"
"ORDITEM_ORD_001407_0","ORD_001407","PROD_000193","3","394,83","1184,48"
"ORDITEM_ORD_001408_0","ORD_001408","PROD_000069","1","701,89","701,89"
"ORDITEM_ORD_001409_0","ORD_001409","PROD_000231","1","581,51","581,51"
"ORDITEM_ORD_001410_0","ORD_001410","PROD_000165","2","151,60","303,21"
"ORDITEM_ORD_001410_1","ORD_001410","PROD_000005","2","927,97","1855,93"
"ORDITEM_ORD_001410_2","ORD_001410","PROD_000186","2","997,14","1994,28"
"ORDITEM_ORD_001411_0","ORD_001411","PROD_000253","1","380,89","380,89"
"ORDITEM_ORD_001411_1","ORD_001411","PROD_000011","1","770,52","770,52"
"ORDITEM_ORD_001411_2","ORD_001411","PROD_000209","1","715,45","715,45"
"ORDITEM_ORD_001412_0","ORD_001412","PROD_000346","1","886,19","886,19"
"ORDITEM_ORD_001412_1","ORD_001412","PROD_000320","3","339,60","1018,80"
"ORDITEM_ORD_001412_2","ORD_001412","PROD_000476","2","515,65","1031,30"
"ORDITEM_ORD_001412_3","ORD_001412","PROD_000497","1","836,91","836,91"
"ORDITEM_ORD_001413_0","ORD_001413","PROD_000148","3","384,47","1153,40"
"ORDITEM_ORD_001413_1","ORD_001413","PROD_000331","3","556,76","1670,27"
"ORDITEM_ORD_001413_2","ORD_001413","PROD_000025","1","244,83","244,83"
"ORDITEM_ORD_001413_3","ORD_001413","PROD_000312","3","617,77","1853,31"
"ORDITEM_ORD_001414_0","ORD_001414","PROD_000233","3","533,63","1600,88"
"ORDITEM_ORD_001414_1","ORD_001414","PROD_000321","2","92,87","185,74"
"ORDITEM_ORD_001414_2","ORD_001414","PROD_000018","2","692,90","1385,81"
"ORDITEM_ORD_001415_0","ORD_001415","PROD_000094","1","256,75","256,75"
"ORDITEM_ORD_001416_0","ORD_001416","PROD_000462","3","59,77","179,32"
"ORDITEM_ORD_001417_0","ORD_001417","PROD_000116","1","166,09","166,09"
"ORDITEM_ORD_001417_1","ORD_001417","PROD_000133","2","191,06","382,11"
"ORDITEM_ORD_001418_0","ORD_001418","PROD_000286","1","862,17","862,17"
"ORDITEM_ORD_001418_1","ORD_001418","PROD_000113","1","310,84","310,84"
"ORDITEM_ORD_001418_2","ORD_001418","PROD_000130","3","941,91","2825,72"
"ORDITEM_ORD_001419_0","ORD_001419","PROD_000104","1","312,29","312,29"
"ORDITEM_ORD_001419_1","ORD_001419","PROD_000095","2","18,92","37,84"
"ORDITEM_ORD_001419_2","ORD_001419","PROD_000270","1","347,29","347,29"
"ORDITEM_ORD_001420_0","ORD_001420","PROD_000100","1","885,06","885,06"
"ORDITEM_ORD_001420_1","ORD_001420","PROD_000173","2","126,56","253,12"
"ORDITEM_ORD_001420_2","ORD_001420","PROD_000033","1","945,13","945,13"
"ORDITEM_ORD_001420_3","ORD_001420","PROD_000362","3","600,02","1800,07"
"ORDITEM_ORD_001421_0","ORD_001421","PROD_000038","3","699,22","2097,66"
"ORDITEM_ORD_001421_1","ORD_001421","PROD_000403","1","131,66","131,66"
"ORDITEM_ORD_001421_2","ORD_001421","PROD_000209","2","200,49","400,98"
"ORDITEM_ORD_001421_3","ORD_001421","PROD_000476","1","695,97","695,97"
"ORDITEM_ORD_001422_0","ORD_001422","PROD_000079","2","396,54","793,08"
"ORDITEM_ORD_001422_1","ORD_001422","PROD_000206","1","867,51","867,51"
"ORDITEM_ORD_001423_0","ORD_001423","PROD_000459","2","789,35","1578,70"
"ORDITEM_ORD_001423_1","ORD_001423","PROD_000198","3","753,64","2260,92"
"ORDITEM_ORD_001423_2","ORD_001423","PROD_000449","2","139,10","278,21"
"ORDITEM_ORD_001424_0","ORD_001424","PROD_000237","3","33,05","99,16"
"ORDITEM_ORD_001424_1","ORD_001424","PROD_000319","1","839,69","839,69"
"ORDITEM_ORD_001424_2","ORD_001424","PROD_000230","1","551,79","551,79"
"ORDITEM_ORD_001424_3","ORD_001424","PROD_000444","1","46,56","46,56"
"ORDITEM_ORD_001425_0","ORD_001425","PROD_000137","1","556,26","556,26"
"ORDITEM_ORD_001425_1","ORD_001425","PROD_000155","1","159,18","159,18"
"ORDITEM_ORD_001425_2","ORD_001425","PROD_000377","2","392,14","784,29"
"ORDITEM_ORD_001426_0","ORD_001426","PROD_000367","1","965,88","965,88"
"ORDITEM_ORD_001426_1","ORD_001426","PROD_000321","2","845,02","1690,03"
"ORDITEM_ORD_001427_0","ORD_001427","PROD_000464","2","236,46","472,91"
"ORDITEM_ORD_001427_1","ORD_001427","PROD_000239","1","957,92","957,92"
"ORDITEM_ORD_001428_0","ORD_001428","PROD_000235","1","819,60","819,60"
"ORDITEM_ORD_001428_1","ORD_001428","PROD_000006","1","537,23","537,23"
"ORDITEM_ORD_001428_2","ORD_001428","PROD_000365","1","946,33","946,33"
"ORDITEM_ORD_001429_0","ORD_001429","PROD_000017","2","64,04","128,08"
"ORDITEM_ORD_001429_1","ORD_001429","PROD_000010","1","152,51","152,51"
"ORDITEM_ORD_001430_0","ORD_001430","PROD_000062","1","344,46","344,46"
"ORDITEM_ORD_001430_1","ORD_001430","PROD_000027","3","292,07","876,22"
"ORDITEM_ORD_001430_2","ORD_001430","PROD_000480","3","221,54","664,61"
"ORDITEM_ORD_001431_0","ORD_001431","PROD_000145","1","426,67","426,67"
"ORDITEM_ORD_001431_1","ORD_001431","PROD_000432","2","258,56","517,12"
"ORDITEM_ORD_001432_0","ORD_001432","PROD_000442","2","122,64","245,28"
"ORDITEM_ORD_001433_0","ORD_001433","PROD_000242","2","28,43","56,86"
"ORDITEM_ORD_001433_1","ORD_001433","PROD_000030","1","840,24","840,24"
"ORDITEM_ORD_001433_2","ORD_001433","PROD_000316","1","230,93","230,93"
"ORDITEM_ORD_001434_0","ORD_001434","PROD_000299","1","938,20","938,20"
"ORDITEM_ORD_001434_1","ORD_001434","PROD_000427","1","450,57","450,57"
"ORDITEM_ORD_001434_2","ORD_001434","PROD_000044","3","157,43","472,29"
"ORDITEM_ORD_001434_3","ORD_001434","PROD_000056","1","587,98","587,98"
"ORDITEM_ORD_001435_0","ORD_001435","PROD_000082","2","500,46","1000,93"
"ORDITEM_ORD_001435_1","ORD_001435","PROD_000291","2","960,12","1920,23"
"ORDITEM_ORD_001436_0","ORD_001436","PROD_000462","3","507,34","1522,03"
"ORDITEM_ORD_001436_1","ORD_001436","PROD_000127","1","781,00","781,00"
"ORDITEM_ORD_001436_2","ORD_001436","PROD_000446","1","168,36","168,36"
"ORDITEM_ORD_001436_3","ORD_001436","PROD_000437","1","389,29","389,29"
"ORDITEM_ORD_001437_0","ORD_001437","PROD_000167","3","682,45","2047,34"
"ORDITEM_ORD_001438_0","ORD_001438","PROD_000230","2","157,35","314,70"
"ORDITEM_ORD_001438_1","ORD_001438","PROD_000412","3","988,10","2964,30"
"ORDITEM_ORD_001438_2","ORD_001438","PROD_000322","1","911,89","911,89"
"ORDITEM_ORD_001438_3","ORD_001438","PROD_000436","3","595,05","1785,15"
"ORDITEM_ORD_001439_0","ORD_001439","PROD_000239","2","815,65","1631,29"
"ORDITEM_ORD_001439_1","ORD_001439","PROD_000126","1","256,93","256,93"
"ORDITEM_ORD_001440_0","ORD_001440","PROD_000407","2","337,29","674,58"
"ORDITEM_ORD_001440_1","ORD_001440","PROD_000409","2","629,59","1259,17"
"ORDITEM_ORD_001441_0","ORD_001441","PROD_000272","2","489,77","979,53"
"ORDITEM_ORD_001441_1","ORD_001441","PROD_000141","2","718,26","1436,53"
"ORDITEM_ORD_001441_2","ORD_001441","PROD_000035","2","401,21","802,43"
"ORDITEM_ORD_001442_0","ORD_001442","PROD_000340","2","355,03","710,06"
"ORDITEM_ORD_001442_1","ORD_001442","PROD_000059","3","788,55","2365,66"
"ORDITEM_ORD_001443_0","ORD_001443","PROD_000049","1","183,13","183,13"
"ORDITEM_ORD_001443_1","ORD_001443","PROD_000487","3","213,82","641,45"
"ORDITEM_ORD_001443_2","ORD_001443","PROD_000187","3","300,55","901,66"
"ORDITEM_ORD_001444_0","ORD_001444","PROD_000388","2","503,22","1006,43"
"ORDITEM_ORD_001445_0","ORD_001445","PROD_000112","3","470,76","1412,28"
"ORDITEM_ORD_001446_0","ORD_001446","PROD_000247","3","792,13","2376,40"
"ORDITEM_ORD_001446_1","ORD_001446","PROD_000012","3","508,81","1526,42"
"ORDITEM_ORD_001447_0","ORD_001447","PROD_000204","2","821,67","1643,34"
"ORDITEM_ORD_001447_1","ORD_001447","PROD_000062","1","740,32","740,32"
"ORDITEM_ORD_001447_2","ORD_001447","PROD_000092","2","581,03","1162,06"
"ORDITEM_ORD_001447_3","ORD_001447","PROD_000427","2","817,16","1634,32"
"ORDITEM_ORD_001448_0","ORD_001448","PROD_000043","2","28,08","56,16"
"ORDITEM_ORD_001448_1","ORD_001448","PROD_000080","1","70,11","70,11"
"ORDITEM_ORD_001449_0","ORD_001449","PROD_000105","1","148,77","148,77"
"ORDITEM_ORD_001449_1","ORD_001449","PROD_000387","3","899,62","2698,85"
"ORDITEM_ORD_001450_0","ORD_001450","PROD_000006","1","714,48","714,48"
"ORDITEM_ORD_001450_1","ORD_001450","PROD_000010","2","105,50","210,99"
"ORDITEM_ORD_001450_2","ORD_001450","PROD_000081","1","666,43","666,43"
"ORDITEM_ORD_001450_3","ORD_001450","PROD_000270","3","473,01","1419,04"
"ORDITEM_ORD_001451_0","ORD_001451","PROD_000420","3","297,05","891,14"
"ORDITEM_ORD_001451_1","ORD_001451","PROD_000188","3","154,05","462,14"
"ORDITEM_ORD_001451_2","ORD_001451","PROD_000244","2","48,01","96,03"
"ORDITEM_ORD_001452_0","ORD_001452","PROD_000144","1","985,27","985,27"
"ORDITEM_ORD_001452_1","ORD_001452","PROD_000173","1","412,47","412,47"
"ORDITEM_ORD_001452_2","ORD_001452","PROD_000420","3","62,03","186,08"
"ORDITEM_ORD_001453_0","ORD_001453","PROD_000011","3","44,76","134,29"
"ORDITEM_ORD_001453_1","ORD_001453","PROD_000315","2","399,62","799,24"
"ORDITEM_ORD_001453_2","ORD_001453","PROD_000476","1","442,77","442,77"
"ORDITEM_ORD_001454_0","ORD_001454","PROD_000431","3","877,61","2632,84"
"ORDITEM_ORD_001454_1","ORD_001454","PROD_000117","2","819,18","1638,37"
"ORDITEM_ORD_001455_0","ORD_001455","PROD_000333","2","625,14","1250,27"
"ORDITEM_ORD_001455_1","ORD_001455","PROD_000444","3","286,50","859,51"
"ORDITEM_ORD_001456_0","ORD_001456","PROD_000307","1","74,48","74,48"
"ORDITEM_ORD_001456_1","ORD_001456","PROD_000014","1","259,84","259,84"
"ORDITEM_ORD_001456_2","ORD_001456","PROD_000228","2","413,73","827,47"
"ORDITEM_ORD_001456_3","ORD_001456","PROD_000138","2","214,25","428,51"
"ORDITEM_ORD_001457_0","ORD_001457","PROD_000233","2","899,72","1799,43"
"ORDITEM_ORD_001457_1","ORD_001457","PROD_000126","3","367,86","1103,58"
"ORDITEM_ORD_001458_0","ORD_001458","PROD_000031","3","303,13","909,39"
"ORDITEM_ORD_001458_1","ORD_001458","PROD_000498","3","966,60","2899,79"
"ORDITEM_ORD_001458_2","ORD_001458","PROD_000020","3","210,75","632,26"
"ORDITEM_ORD_001458_3","ORD_001458","PROD_000142","1","481,53","481,53"
"ORDITEM_ORD_001459_0","ORD_001459","PROD_000413","2","111,06","222,12"
"ORDITEM_ORD_001460_0","ORD_001460","PROD_000395","1","370,02","370,02"
"ORDITEM_ORD_001460_1","ORD_001460","PROD_000178","3","81,25","243,75"
"ORDITEM_ORD_001461_0","ORD_001461","PROD_000458","1","960,11","960,11"
"ORDITEM_ORD_001461_1","ORD_001461","PROD_000021","2","842,13","1684,25"
"ORDITEM_ORD_001462_0","ORD_001462","PROD_000279","1","847,37","847,37"
"ORDITEM_ORD_001462_1","ORD_001462","PROD_000185","2","404,85","809,69"
"ORDITEM_ORD_001462_2","ORD_001462","PROD_000257","2","126,48","252,96"
"ORDITEM_ORD_001462_3","ORD_001462","PROD_000284","1","244,31","244,31"
"ORDITEM_ORD_001463_0","ORD_001463","PROD_000304","1","694,37","694,37"
"ORDITEM_ORD_001463_1","ORD_001463","PROD_000365","2","790,78","1581,56"
"ORDITEM_ORD_001463_2","ORD_001463","PROD_000081","3","543,72","1631,15"
"ORDITEM_ORD_001463_3","ORD_001463","PROD_000084","1","823,17","823,17"
"ORDITEM_ORD_001464_0","ORD_001464","PROD_000219","1","100,79","100,79"
"ORDITEM_ORD_001464_1","ORD_001464","PROD_000097","2","498,33","996,65"
"ORDITEM_ORD_001464_2","ORD_001464","PROD_000087","3","694,53","2083,60"
