"user_id","product_id","timestamp","action","session_id","time_spent","add_to_cart","purchase","page_views"
"USR_000340","PROD_000388","2024-11-17T22:49:39.307664375","VIEW","86e1d5d1-44da-486a-a870-603c36e0dbb8","160","true","false","6"
"USR_000383","PROD_000416","2024-10-25T22:49:39.307685619","VIEW","d552d080-56a2-4dbe-9711-255802265fb6","148","false","false","5"
"USR_000409","PROD_000255","2024-12-05T22:49:39.307702263","PURCHASE","86242e70-7828-4a70-b74b-256d6c04868e","256","false","false","5"
"USR_000488","PROD_000122","2024-09-12T22:49:39.307719526","WISHLIST","d6904bd9-75cf-415e-a3f4-da5b3c2c6311","82","false","false","9"
"USR_000104","PROD_000283","2024-10-09T22:49:39.307733123","PURCHASE","6fa5cb43-76b4-44b3-8b04-61ca491092f6","205","false","false","1"
"USR_000178","PROD_000255","2024-10-02T22:49:39.307753019","REVIEW","6c146217-e64f-42bf-90b3-c158be892a82","15","false","false","8"
"USR_000838","PROD_000022","2024-09-27T22:49:39.307770992","PURCHASE","25319d9f-e6d3-49bb-8db4-e4b4282df325","252","false","false","6"
"USR_000761","PROD_000159","2024-11-26T22:49:39.307794372","PURCHASE","a4da6297-7ddb-4c03-8cd7-df19ce45e2e1","247","false","false","8"
"USR_000120","PROD_000143","2024-09-12T22:49:39.307820263","VIEW","15029ead-bd94-4fe1-a3fc-a1abb88279cf","201","false","false","6"
"USR_000299","PROD_000387","2024-10-27T22:49:39.307847319","ADD_TO_CART","b0ca4a09-4185-493d-b7f4-5ca14c32842f","231","false","false","5"
"USR_000578","PROD_000196","2024-12-05T22:49:39.307863941","PURCHASE","d10c7a16-a6a8-4ddd-abd0-2f0a0bc48735","96","false","false","1"
"USR_000419","PROD_000431","2024-09-20T22:49:39.307879251","VIEW","6bd6e683-ea10-44cd-ae2e-e54f84e62eec","156","false","false","4"
"USR_000977","PROD_000011","2024-10-20T22:49:39.307894832","ADD_TO_CART","c37c7bab-8f9b-4f05-a3ab-defd005c186f","294","false","false","8"
"USR_000430","PROD_000496","2024-11-07T22:49:39.307939979","REVIEW","7f52a2c4-d823-4c54-96a2-d50a0ec18e42","3","true","true","2"
"USR_000575","PROD_000212","2024-09-11T22:49:39.307953733","REVIEW","61bfc3d1-1abe-40a6-942f-ddb0def5a47b","64","true","true","9"
"USR_000974","PROD_000111","2024-11-05T22:49:39.307969294","VIEW","4fde4599-661c-4b71-9769-77a02bcc5092","164","true","false","2"
"USR_000130","PROD_000007","2024-09-22T22:49:39.307989124","REVIEW","a1c89e3e-b5f5-4ba8-b6e9-8359c2681c3b","202","false","false","2"
"USR_000195","PROD_000173","2024-11-10T22:49:39.308007327","PURCHASE","f5eb6c1d-d425-42ab-aedd-37eaade7c637","29","true","false","2"
"USR_000814","PROD_000158","2024-09-14T22:49:39.308023401","VIEW","fffb3fed-ef8b-405d-9c1f-0ab8f785752f","181","true","false","5"
"USR_000264","PROD_000102","2024-10-16T22:49:39.308036921","WISHLIST","c888195d-6217-4dfe-8716-191a95a0e869","122","false","false","1"
"USR_000334","PROD_000336","2024-09-08T22:49:39.308056779","PURCHASE","7d45411e-b649-4e44-9fc7-39633589e8e5","116","false","false","9"
"USR_000625","PROD_000229","2024-11-21T22:49:39.308073215","REVIEW","4876644f-a1b1-4524-850a-81f4cba63a33","106","true","false","1"
"USR_000320","PROD_000164","2024-09-17T22:49:39.308089078","VIEW","c3ebd41b-9b7e-436d-986c-e6f83506ace1","167","false","false","7"
"USR_000539","PROD_000340","2024-10-18T22:49:39.308106087","WISHLIST","1193b7ae-1316-4230-9c8f-2efbf0779d0a","91","false","false","0"
"USR_000052","PROD_000370","2024-09-12T22:49:39.308123540","PURCHASE","9e5517b9-54ab-4e63-8a82-f451d1458037","189","false","false","9"
"USR_000836","PROD_000395","2024-09-22T22:49:39.308143356","VIEW","12398f86-cc0a-4bb8-8931-3111763da731","177","true","false","6"
"USR_000388","PROD_000038","2024-11-30T22:49:39.308158927","REVIEW","92eb995a-04d6-4523-b486-e922edee04c0","254","true","true","2"
"USR_000870","PROD_000495","2024-12-01T22:49:39.308179758","WISHLIST","301839a1-b73e-40ec-8185-11ed46cc5f44","33","false","false","4"
"USR_000740","PROD_000191","2024-10-01T22:49:39.308202306","ADD_TO_CART","90cd6691-0ebb-434e-a843-2d02e0ab67fc","181","false","false","7"
"USR_000231","PROD_000039","2024-10-31T22:49:39.308215868","REVIEW","dcf3d54f-a6cc-4b20-8374-28c699b22382","120","false","false","4"
"USR_000346","PROD_000466","2024-11-17T22:49:39.308233110","ADD_TO_CART","94676be4-dced-465a-9a51-949f3b454c3f","88","false","false","0"
"USR_000759","PROD_000204","2024-11-25T22:49:39.308249063","VIEW","ffe6925c-34b1-4582-a0a3-17b9dcc2cf06","101","true","false","7"
"USR_000631","PROD_000088","2024-10-27T22:49:39.308270971","PURCHASE","937986ab-438e-47c7-840c-45e134b1acbe","149","false","false","4"
"USR_000526","PROD_000024","2024-11-01T22:49:39.308287592","PURCHASE","188d1597-73a6-4473-974e-0b2a54e835ef","165","true","true","1"
"USR_000074","PROD_000394","2024-09-14T22:49:39.308301087","ADD_TO_CART","afa2bedd-e9be-4807-84a7-14c3c207e200","146","true","false","8"
"USR_000434","PROD_000396","2024-10-23T22:49:39.308316941","PURCHASE","8ed72793-9792-470d-bf59-2c63f324174f","72","true","true","8"
"USR_000390","PROD_000188","2024-11-16T22:49:39.308336905","WISHLIST","7855960c-ad9a-409f-859e-c424586e30bd","194","false","false","7"
"USR_000126","PROD_000283","2024-09-24T22:49:39.308353449","WISHLIST","cac846b1-65f0-48ae-a23d-e2664e90dc9d","158","false","false","8"
"USR_000964","PROD_000273","2024-12-05T22:49:39.308370437","PURCHASE","beed6bf8-9a4d-4ccc-b43c-59ed1ec6728f","124","true","false","0"
"USR_000604","PROD_000076","2024-11-05T22:49:39.308389896","REVIEW","cb4d6e98-1dc6-4981-888a-a3c3a5433897","63","true","false","9"
"USR_000580","PROD_000495","2024-11-25T22:49:39.308406870","ADD_TO_CART","3afdd4df-cc67-4254-9f23-8f4e0532ccc7","103","false","false","2"
"USR_000932","PROD_000241","2024-12-01T22:49:39.308427281","PURCHASE","87886ee7-d418-4cb1-a847-2a83b8d4ae8d","111","false","false","6"
"USR_000352","PROD_000276","2024-10-01T22:49:39.308442948","REVIEW","70b936fc-9868-4147-b0c4-6150616d2cb6","108","false","false","8"
"USR_000739","PROD_000226","2024-09-29T22:49:39.308462397","REVIEW","2951fc9d-d10a-402c-9c2e-5949d01f5cf8","97","false","false","3"
"USR_000602","PROD_000282","2024-12-03T22:49:39.308477660","ADD_TO_CART","8d84dc4c-749e-4074-8398-b065bffeb79d","202","false","false","9"
"USR_000163","PROD_000015","2024-11-28T22:49:39.308493136","REVIEW","fd657f6b-00a7-4759-879a-e80a6b607523","136","true","false","5"
"USR_000318","PROD_000085","2024-10-27T22:49:39.308511712","ADD_TO_CART","e9f46d7f-6a9f-417d-b696-7aed2a77a52a","34","false","false","9"
"USR_000819","PROD_000159","2024-11-05T22:49:39.308544321","ADD_TO_CART","8d6b55a4-82a1-4077-a5dd-5efa795a62ba","196","false","false","3"
"USR_000515","PROD_000334","2024-11-27T22:49:39.308624900","PURCHASE","f3079a11-5839-48cb-a7a7-63f9519dfb8d","82","false","false","9"
"USR_000461","PROD_000323","2024-11-03T22:49:39.308643769","WISHLIST","7eb10a87-2d91-4dec-853e-668c066cb79c","94","false","false","7"
"USR_000445","PROD_000266","2024-11-24T22:49:39.308664942","WISHLIST","5c225d54-81f0-4f20-8c0e-8f71dc0d5797","296","false","false","5"
"USR_000672","PROD_000132","2024-09-10T22:49:39.308686968","ADD_TO_CART","41437239-56c9-4de4-9195-88383cb919c2","35","true","false","7"
"USR_000002","PROD_000391","2024-09-24T22:49:39.308703396","WISHLIST","82ba107a-1d9b-48fb-ab86-1b1089959c64","241","false","false","9"
"USR_000957","PROD_000407","2024-10-29T22:49:39.308718750","REVIEW","704dd1b9-f44c-476d-8fc4-5d38f1ae417c","222","false","false","3"
"USR_000200","PROD_000476","2024-11-03T22:49:39.308731301","VIEW","3b446343-abb5-4232-97e2-cc4901bd4208","44","false","false","9"
"USR_000527","PROD_000003","2024-10-13T22:49:39.308750616","VIEW","9631280e-94cc-4524-a0c8-89cd94130e1b","100","false","false","5"
"USR_000319","PROD_000416","2024-11-06T22:49:39.308766996","REVIEW","31902039-89cf-4d34-848d-9396e93852ff","5","false","false","5"
"USR_000888","PROD_000414","2024-11-03T22:49:39.308787836","REVIEW","38ee8095-7cbb-49d3-8c0b-7a6a7dd744bc","27","true","false","7"
"USR_000372","PROD_000198","2024-10-13T22:49:39.308804285","PURCHASE","e445445c-b84d-4918-8487-2d2daa5d9512","93","false","false","1"
"USR_000130","PROD_000412","2024-11-16T22:49:39.308823707","PURCHASE","6e9365bf-41a8-4f75-bd0c-1802160db537","35","true","false","2"
"USR_000774","PROD_000335","2024-10-04T22:49:39.308841655","VIEW","a3f3aff4-8971-4511-907f-b541d476b013","18","false","false","4"
"USR_000656","PROD_000319","2024-10-11T22:49:39.308857932","PURCHASE","344ccfdd-3445-4dd5-a829-916cf88d3190","178","false","false","4"
"USR_000455","PROD_000217","2024-09-19T22:49:39.308878267","WISHLIST","36b6b515-6d0a-44d5-98f8-bb77ad077d0a","11","false","false","6"
"USR_000521","PROD_000411","2024-10-20T22:49:39.308895575","ADD_TO_CART","54affa0e-7ebf-42ac-a1f0-0339f5916339","85","false","false","0"
"USR_000261","PROD_000031","2024-11-17T22:49:39.308909697","VIEW","7650409c-8404-401c-90e6-78c2ba43ae73","61","false","false","5"
"USR_000306","PROD_000232","2024-09-19T22:49:39.308925218","VIEW","e60f256f-25d1-45b4-b1bf-a54ed80caf4f","136","false","false","9"
"USR_000292","PROD_000456","2024-10-26T22:49:39.308944914","REVIEW","b59a667a-d7da-4032-9fbf-f242a5715bc1","169","false","false","5"
"USR_000071","PROD_000297","2024-09-20T22:49:39.308961014","PURCHASE","78541363-7bd6-403d-98a0-3538ee348a3f","182","false","false","2"
"USR_000305","PROD_000334","2024-11-09T22:49:39.308976482","ADD_TO_CART","593507f1-0b62-4d78-9f56-77536bfa41ca","142","true","false","5"
"USR_000553","PROD_000190","2024-11-22T22:49:39.308989423","VIEW","bfde8119-9510-40d9-830e-d4f2f1231c51","118","false","false","2"
"USR_000100","PROD_000067","2024-11-27T22:49:39.309015006","VIEW","93c7a11d-eb0f-4894-b615-5f4a4013b5d2","41","false","false","8"
"USR_000114","PROD_000296","2024-10-06T22:49:39.309031304","PURCHASE","9fe7c3f3-4237-4310-8275-7c3019b6254d","128","true","false","9"
"USR_000546","PROD_000345","2024-10-23T22:49:39.309047022","ADD_TO_CART","27a712f3-d2fe-47b8-95a9-fae4f8a38075","47","false","false","5"
"USR_000272","PROD_000436","2024-11-30T22:49:39.309066635","REVIEW","e34ee091-80e8-44e6-932d-5299611a9c6e","13","false","false","7"
"USR_000381","PROD_000223","2024-09-08T22:49:39.309085333","ADD_TO_CART","c3028da4-4505-4410-9937-2e4a3ab8425b","23","true","true","7"
"USR_000565","PROD_000062","2024-11-08T22:49:39.309102817","WISHLIST","47067b97-ca82-4648-9c7d-0c21a504ebe3","221","false","false","6"
"USR_000867","PROD_000301","2024-10-09T22:49:39.309118668","VIEW","46961b85-f6be-4f76-bed9-70b976ac7709","238","false","false","1"
"USR_000981","PROD_000393","2024-10-07T22:49:39.309134205","ADD_TO_CART","862e01e8-9245-414c-b87d-eb958cb70dd7","145","true","true","1"
"USR_000914","PROD_000316","2024-10-20T22:49:39.309154453","VIEW","4a358d99-9b65-4eb7-8c68-58f9f417bef3","166","false","false","0"
"USR_000799","PROD_000041","2024-12-02T22:49:39.309175247","ADD_TO_CART","44c8c4f1-dacf-48b3-aecf-134fe531c6f4","131","true","true","3"
"USR_000376","PROD_000065","2024-11-18T22:49:39.309192049","REVIEW","84486162-4483-4c82-846c-da9defa4f543","21","false","false","4"
"USR_000071","PROD_000221","2024-09-14T22:49:39.309207406","WISHLIST","d94eca63-a5ab-46a6-acdd-40d3bbf10750","1","false","false","6"
"USR_000475","PROD_000055","2024-10-25T22:49:39.309232072","WISHLIST","f6262d57-6705-495e-ad6d-1a58c2318d25","75","false","false","4"
"USR_000803","PROD_000364","2024-09-24T22:49:39.309248736","VIEW","f7cabb02-4305-41bf-bf67-4911ce618640","22","false","false","8"
"USR_000515","PROD_000097","2024-10-12T22:49:39.309262084","ADD_TO_CART","37df2d0d-0663-4755-a90e-97ef5f97f180","92","true","false","1"
"USR_000999","PROD_000161","2024-09-10T22:49:39.309282494","VIEW","5f860234-a52d-4ed1-8f95-445a925f6401","122","false","false","2"
"USR_000640","PROD_000063","2024-12-03T22:49:39.309298889","REVIEW","119c4979-13c6-47e2-947a-ace09a448d64","109","false","false","3"
"USR_000804","PROD_000246","2024-10-08T22:49:39.309314770","VIEW","53a621e6-4f1c-4670-9c63-fb7714376ad6","260","false","false","0"
"USR_000781","PROD_000377","2024-10-25T22:49:39.309330833","WISHLIST","9847e12d-cb7a-45f1-a033-4f10114b2b8e","232","true","true","5"
"USR_000145","PROD_000166","2024-11-09T22:49:39.309353958","ADD_TO_CART","3e9ae49d-b863-4989-81e3-a842f99b7eb3","290","true","true","8"
"USR_000191","PROD_000102","2024-09-14T22:49:39.309369897","REVIEW","e45b0a46-7068-4534-ac41-89a97e02f2ac","126","false","false","8"
"USR_000412","PROD_000277","2024-12-04T22:49:39.309385907","WISHLIST","1d3e051b-159a-41ea-8a31-ec7466886093","295","false","false","9"
"USR_000130","PROD_000124","2024-10-07T22:49:39.309404714","WISHLIST","134b95dd-2edf-472b-b7d6-19ebeec280ed","179","false","false","9"
"USR_000428","PROD_000016","2024-09-27T22:49:39.309425431","PURCHASE","7c766ef1-6a30-403d-a867-6e28fdba2523","291","false","false","9"
"USR_000914","PROD_000274","2024-10-06T22:49:39.309438582","REVIEW","c7aca8fe-b088-4aff-bfaa-469bb41ab6d6","62","false","false","8"
"USR_000643","PROD_000125","2024-09-15T22:49:39.309454025","VIEW","ba1c4112-d189-4f57-93c4-fdd2cd67898c","113","false","false","5"
"USR_000083","PROD_000170","2024-10-01T22:49:39.309469255","ADD_TO_CART","05292224-8b59-4cc5-a29b-27bce163a0ff","209","false","false","2"
"USR_000254","PROD_000026","2024-11-21T22:49:39.309488458","VIEW","0e4d4855-d9b2-4959-83eb-7cf70b1d4786","152","true","false","0"
"USR_000241","PROD_000314","2024-11-15T22:49:39.309505262","WISHLIST","d21fc589-8414-4bf0-8dc1-a70cc6ba8834","54","false","false","0"
"USR_000403","PROD_000367","2024-09-25T22:49:39.309518554","WISHLIST","1de8d66e-3f35-42d4-a67e-c2fadeeb5919","267","false","false","8"
"USR_000171","PROD_000137","2024-10-05T22:49:39.309534294","PURCHASE","a9c75af3-4a13-43a7-851a-692bcfe12a22","195","false","false","0"
"USR_000112","PROD_000450","2024-09-24T22:49:39.309557139","ADD_TO_CART","ead7fef0-5f11-404e-ad6e-9651b2e2114a","262","false","false","1"
"USR_000347","PROD_000362","2024-11-05T22:49:39.309573927","REVIEW","6f39d9d4-3e6d-4021-b9ff-7271c5938871","275","false","false","0"
"USR_000919","PROD_000458","2024-11-16T22:49:39.309591337","REVIEW","33090cae-abe5-4bc8-b3fe-8669f82d1389","113","true","true","7"
"USR_000694","PROD_000030","2024-10-12T22:49:39.309604646","VIEW","16852960-9311-4da7-b44f-ad5b6ee6a3f1","27","false","false","2"
"USR_000792","PROD_000142","2024-10-14T22:49:39.309628702","VIEW","80fa3034-e435-4858-9a2e-85fa6bf8905f","72","false","false","3"
"USR_000833","PROD_000378","2024-11-06T22:49:39.309645289","ADD_TO_CART","8785560b-cec3-437f-86a4-fbda7940a6cd","59","false","false","7"
"USR_000881","PROD_000205","2024-11-12T22:49:39.309661177","ADD_TO_CART","7ba3456d-b666-4d83-895f-eed5ec669237","268","false","false","8"
"USR_000948","PROD_000266","2024-09-28T22:49:39.309681159","WISHLIST","7735ab0f-3c54-4e3a-8bb5-96785065129f","22","false","false","3"
"USR_000256","PROD_000357","2024-10-21T22:49:39.309694841","VIEW","ae3be987-0752-457e-83ce-6558953f0439","221","false","false","6"
"USR_000165","PROD_000476","2024-09-22T22:49:39.309710657","WISHLIST","402ee438-b2d7-410a-bc6d-6fc3e8d4eb01","80","false","false","6"
"USR_000331","PROD_000067","2024-10-26T22:49:39.309726295","ADD_TO_CART","b7145fcf-cbb6-40a5-b40a-0efb78d31ca0","35","true","true","1"
"USR_000318","PROD_000132","2024-12-04T22:49:39.309746205","REVIEW","b08e2725-5284-49a6-ad03-72f6627512fa","55","false","false","2"
"USR_000220","PROD_000295","2024-09-14T22:49:39.309763929","REVIEW","e21ac768-a797-44e8-a817-3ddac431a503","68","false","false","8"
"USR_000092","PROD_000215","2024-10-31T22:49:39.309777200","WISHLIST","e786d701-2681-475f-8fae-8f95b03c35c1","67","true","false","1"
"USR_000666","PROD_000456","2024-11-11T22:49:39.309793362","ADD_TO_CART","88328a72-a4b2-4575-8116-84c241e1e709","109","false","false","2"
"USR_000998","PROD_000468","2024-10-30T22:49:39.309813109","VIEW","1d54d65b-676c-4d11-92fc-ba07abeaed75","135","false","false","8"
"USR_000220","PROD_000008","2024-10-28T22:49:39.309829725","VIEW","06fe1b0b-da52-494b-81e8-e370d2dfff74","146","false","false","3"
"USR_000738","PROD_000101","2024-10-05T22:49:39.309848291","VIEW","4b9a4ffb-a92c-4a8e-ac61-1fd0728e3dfd","272","false","false","6"
"USR_000196","PROD_000168","2024-09-14T22:49:39.309861572","PURCHASE","d7e2682b-1513-4bfb-8f86-15b7dbbaff5b","211","false","false","1"
"USR_000439","PROD_000421","2024-10-28T22:49:39.309952609","ADD_TO_CART","1f069e22-c861-414f-bd04-330cf05eeffc","94","false","false","3"
"USR_000289","PROD_000476","2024-11-08T22:49:39.309980735","PURCHASE","43ef58d6-9c69-4353-8215-2a2cf0a8acb4","264","false","false","4"
"USR_000211","PROD_000073","2024-10-19T22:49:39.310001280","ADD_TO_CART","42e25866-08fd-45ff-9449-2698b1d633c6","199","true","false","9"
"USR_000669","PROD_000374","2024-11-08T22:49:39.310022284","VIEW","4bd86d8e-9981-4769-9093-2d2e90eaeb25","251","false","false","0"
"USR_000269","PROD_000297","2024-10-21T22:49:39.310044046","ADD_TO_CART","29aea923-70d2-465c-9677-30ca87001002","228","true","true","1"
"USR_000360","PROD_000014","2024-11-10T22:49:39.310065340","PURCHASE","3e601f34-e9bf-4eff-a4dc-4c2ab39b4585","142","true","true","9"
"USR_000867","PROD_000192","2024-11-18T22:49:39.310086137","WISHLIST","d6e28895-568d-4632-aa28-2453160ceee8","137","true","true","4"
"USR_000079","PROD_000465","2024-10-19T22:49:39.310106694","REVIEW","8230cbb4-27c1-4990-b2a5-f6f7e36a0e8c","291","true","true","0"
"USR_000427","PROD_000283","2024-11-22T22:49:39.310131610","REVIEW","18f984c3-5ec4-4371-84ca-95f1804f7fd9","69","false","false","4"
"USR_000887","PROD_000491","2024-09-09T22:49:39.310148720","WISHLIST","03f677bf-47f5-44d8-9958-d4c1054cf661","173","true","true","6"
"USR_000659","PROD_000046","2024-10-20T22:49:39.310179606","PURCHASE","079dbcc8-0ecb-4e94-a2ac-6bfa7637ab71","233","false","false","2"
"USR_000261","PROD_000093","2024-10-04T22:49:39.310215642","VIEW","92ce1224-a786-47a8-a7a8-0ce0457a6a76","99","true","true","1"
"USR_000412","PROD_000077","2024-09-13T22:49:39.310238979","REVIEW","0fcd40cf-b481-4456-9efa-126417008bc8","2","false","false","2"
"USR_000150","PROD_000397","2024-10-06T22:49:39.310258951","VIEW","483379e7-eda7-4f10-ad93-ed4c31c167df","29","false","false","7"
"USR_000449","PROD_000342","2024-09-25T22:49:39.310275001","ADD_TO_CART","11ef886e-6445-4c3d-b33c-060d17849ea7","48","false","false","9"
"USR_000511","PROD_000185","2024-11-01T22:49:39.310302174","VIEW","3ae959f1-4e8d-4820-bbe0-6597c7257ba1","131","false","false","7"
"USR_000480","PROD_000437","2024-11-27T22:49:39.310324571","WISHLIST","e4c180ce-a318-47f3-9dd4-fbb4c423f386","22","false","false","1"
"USR_000193","PROD_000438","2024-10-04T22:49:39.310351795","ADD_TO_CART","a0a5a829-1944-4294-88a6-1040d81cdc25","222","false","false","1"
"USR_000975","PROD_000272","2024-10-27T22:49:39.310372758","ADD_TO_CART","91bb14e0-412b-4b1d-9ccb-b534c6183509","49","false","false","1"
"USR_000964","PROD_000318","2024-11-13T22:49:39.310393942","REVIEW","b45322fb-6179-4dbd-8221-28d2afdf2d71","277","true","false","9"
"USR_000220","PROD_000410","2024-09-29T22:49:39.310418238","PURCHASE","3ddb0034-3539-4069-8d32-9fc1d3d94e26","291","false","false","2"
"USR_000821","PROD_000219","2024-11-05T22:49:39.310458638","WISHLIST","04874ecd-8583-46a6-b971-cc9b2ea5161f","242","false","false","3"
"USR_000972","PROD_000297","2024-11-25T22:49:39.310479389","PURCHASE","d80c5500-b650-4f29-885e-1a87a62e5dda","226","true","true","6"
"USR_000847","PROD_000257","2024-11-20T22:49:39.310505527","VIEW","a28f4f2b-e358-4162-b545-75e9b1bf9139","63","false","false","5"
"USR_000516","PROD_000436","2024-09-22T22:49:39.310522290","ADD_TO_CART","40c6a426-360e-4c40-b954-0de84da2a451","29","false","false","5"
"USR_000883","PROD_000400","2024-10-22T22:49:39.310546206","REVIEW","be6c133e-51be-4b2a-a48d-0ce9cdecf66a","265","false","false","9"
"USR_000866","PROD_000042","2024-11-28T22:49:39.310568902","VIEW","102d9774-f9ad-4efd-be59-45440a42fa5a","52","true","false","2"
"USR_000098","PROD_000061","2024-12-03T22:49:39.310595204","ADD_TO_CART","209eebaf-e2f0-45df-871b-dcc63f8c9510","106","false","false","7"
"USR_000797","PROD_000276","2024-11-19T22:49:39.310616593","ADD_TO_CART","363ff4e5-f984-4343-a77b-6bd85f4d22be","139","false","false","0"
"USR_000715","PROD_000155","2024-10-30T22:49:39.310634468","VIEW","c29e6b8a-90c5-4c45-a977-846c66cf4404","46","false","false","6"
"USR_000019","PROD_000445","2024-09-23T22:49:39.310655217","PURCHASE","469dec83-2881-4887-8eb1-f617c375af40","110","false","false","0"
"USR_000028","PROD_000454","2024-10-01T22:49:39.310682462","PURCHASE","0b75208d-06c6-4010-a1e7-8aa2e55657a3","135","false","false","2"
"USR_000864","PROD_000332","2024-11-01T22:49:39.310702866","PURCHASE","ae5b36ab-69ec-41b4-8227-0dc9f04e9561","53","true","true","6"
"USR_000712","PROD_000375","2024-10-24T22:49:39.310730780","REVIEW","1d95c774-9adc-4732-86b5-843450716304","18","false","false","8"
"USR_000637","PROD_000377","2024-10-24T22:49:39.310753016","ADD_TO_CART","09bbe41e-9d50-4fd8-b81d-ab316dccd50f","94","false","false","1"
"USR_000003","PROD_000301","2024-10-14T22:49:39.310773650","REVIEW","ad2da38d-049d-4bdd-9e7c-bfdecb255225","35","true","false","6"
"USR_000967","PROD_000405","2024-10-09T22:49:39.310794312","ADD_TO_CART","3dbee089-eb83-4225-b4be-d9281abd6c1f","117","false","false","8"
"USR_000978","PROD_000046","2024-10-06T22:49:39.310814726","WISHLIST","7a8717c0-70bc-473d-b34b-022bcb2761ac","57","true","true","2"
"USR_000871","PROD_000421","2024-12-03T22:49:39.310839353","ADD_TO_CART","ea9420c0-57d3-4616-ba09-c218bc2a40ab","42","false","false","1"
"USR_000510","PROD_000096","2024-11-02T22:49:39.310855863","ADD_TO_CART","4a03ea36-5141-4f4e-b278-7f278066fa6e","18","false","false","1"
"USR_000199","PROD_000269","2024-11-01T22:49:39.310876448","WISHLIST","c67822af-60bf-4b0a-abd1-5bb6a24d6e8a","149","true","false","2"
"USR_000203","PROD_000149","2024-10-26T22:49:39.310899169","WISHLIST","04779d1c-be68-4bb6-8e2d-f7c58d62d772","277","false","false","3"
"USR_000751","PROD_000351","2024-11-25T22:49:39.310928349","PURCHASE","9d9bc8c3-4be5-4675-9bdb-b99b6078c37d","89","false","false","2"
"USR_000964","PROD_000257","2024-10-07T22:49:39.310949734","ADD_TO_CART","af873028-2f65-45d9-9674-6435d2b0e721","261","true","false","2"
"USR_000166","PROD_000497","2024-11-26T22:49:39.310966317","REVIEW","e38fe909-b02d-4286-80c1-3b1fb57bdee7","220","false","false","2"
"USR_000387","PROD_000020","2024-11-01T22:49:39.310987057","VIEW","72d5ffc3-4630-46ac-938a-7fa16d1a956c","56","false","false","4"
"USR_000997","PROD_000074","2024-10-29T22:49:39.311011834","VIEW","a6d777b2-68c0-4d35-a832-4a0fd9cb7d45","133","false","false","2"
"USR_000442","PROD_000019","2024-11-07T22:49:39.311032924","VIEW","0c5a6079-bf0e-43b9-98e2-520ecb6ebb96","281","false","false","7"
"USR_000022","PROD_000208","2024-11-02T22:49:39.311054011","WISHLIST","ee352144-69fa-4227-aa28-e532eae1f5ab","51","true","false","6"
"USR_000022","PROD_000314","2024-11-15T22:49:39.311075794","WISHLIST","e6a345e3-bcab-467b-bbeb-e7e2dfd2fc9a","258","true","true","7"
"USR_000486","PROD_000379","2024-11-28T22:49:39.311100928","WISHLIST","d250fcee-e67d-4c86-8020-6d0c34285bd9","217","false","false","0"
"USR_000267","PROD_000443","2024-11-12T22:49:39.311121918","REVIEW","fe204c04-32ec-41d8-a87a-e6e873be889b","14","true","true","7"
"USR_000913","PROD_000108","2024-10-13T22:49:39.311143812","WISHLIST","3c64808d-5151-4a0c-b49c-f6d6ad1525fa","245","false","false","6"
"USR_000600","PROD_000452","2024-10-18T22:49:39.311165178","WISHLIST","a3ce19ab-f194-4975-af76-280731d78d8b","114","false","false","1"
"USR_000351","PROD_000232","2024-10-16T22:49:39.311198963","VIEW","ab193268-d581-4f51-a848-2caddbe2aa42","128","false","false","0"
"USR_000219","PROD_000357","2024-09-09T22:49:39.311222412","VIEW","9391d1ea-79bf-48ca-a535-356cba7ee727","141","true","false","6"
"USR_000383","PROD_000279","2024-11-26T22:49:39.311243234","REVIEW","fc7abed6-535c-4521-81c2-b1b4cb2f33f0","105","true","false","9"
"USR_000349","PROD_000285","2024-10-21T22:49:39.311287186","PURCHASE","279a50ca-2ff1-4bc4-8429-309f337aecdd","212","false","false","3"
"USR_000707","PROD_000418","2024-09-15T22:49:39.311308801","PURCHASE","46e3f524-97f7-4fa2-88b2-d7691b96796f","134","false","false","4"
"USR_000510","PROD_000468","2024-09-28T22:49:39.311325244","PURCHASE","888902c2-1225-43f7-9f05-40271e7225df","55","false","false","9"
"USR_000836","PROD_000076","2024-11-25T22:49:39.311344391","REVIEW","45cbdeaa-3db2-4f75-8e36-239297b59b5f","175","false","false","7"
"USR_000966","PROD_000228","2024-11-19T22:49:39.311375180","PURCHASE","01fd2ca2-87a2-4dd3-b46d-c582ab82ce4d","63","true","false","7"
"USR_000276","PROD_000409","2024-11-16T22:49:39.311396174","ADD_TO_CART","9c2bf166-0cfd-441e-8eb8-e4eb9e9e0f6c","228","false","false","6"
"USR_000969","PROD_000331","2024-10-14T22:49:39.311416835","REVIEW","6a12d33c-2f43-40d3-8434-728911f88718","188","false","false","0"
"USR_000953","PROD_000491","2024-10-22T22:49:39.311432314","PURCHASE","5e004930-23d2-4ac0-914f-3196cd0f3045","123","false","false","0"
"USR_000697","PROD_000299","2024-10-21T22:49:39.311470550","PURCHASE","74eb92cb-bd33-4bfd-9439-00ec514eb1b5","121","true","false","0"
"USR_000507","PROD_000416","2024-11-27T22:49:39.311491392","ADD_TO_CART","c255cb20-738d-499c-854f-8be63271146e","239","false","false","0"
"USR_000457","PROD_000067","2024-11-23T22:49:39.311512992","WISHLIST","311a7607-6d1e-4ea3-8d8d-82ad7a1c5f73","29","false","false","5"
